Date,Term,Count
2015-10-05,salt,2
2015-10-05,cfengine,1
2015-10-05,ansible,6
2015-10-06,linux,364
2015-10-06,windows,583
2015-10-06,perl,71
2015-10-06,python,77
2015-10-06,ruby,25
2015-10-06,ccna,29
2015-10-06,cissp,10
2015-10-06,lpic,1
2015-10-06,linux perl,41
2015-10-06,linux python,44
2015-10-06,linux ruby,19
2015-10-06,shell,55
2015-10-06,bash,50
2015-10-06,zabbix,7
2015-10-06,nagios,8
2015-10-06,icinga,0
2015-10-06,cluster,39
2015-10-06,bind,8
2015-10-06,apache,63
2015-10-06,nginx,2
2015-10-06,lighttpd,0
2015-10-06,varnish,1969
2015-10-06,haproxy,0
2015-10-06,mysql,120
2015-10-06,postgresql,24
2015-10-06,oracle,305
2015-10-06,memcache,0
2015-10-06,redis,3
2015-10-06,jenkins,25
2015-10-06,puppet,11
2015-10-06,chef,32
2015-10-06,salt,3
2015-10-06,cfengine,1
2015-10-06,ansible,7
2015-10-07,linux,371
2015-10-07,windows,606
2015-10-07,perl,74
2015-10-07,python,79
2015-10-07,ruby,26
2015-10-07,ccna,30
2015-10-07,cissp,10
2015-10-07,lpic,1
2015-10-07,linux perl,44
2015-10-07,linux python,45
2015-10-07,linux ruby,20
2015-10-07,shell,57
2015-10-07,bash,52
2015-10-07,zabbix,7
2015-10-07,nagios,8
2015-10-07,icinga,0
2015-10-07,cluster,39
2015-10-07,bind,8
2015-10-07,apache,63
2015-10-07,nginx,2
2015-10-07,lighttpd,0
2015-10-07,varnish,2037
2015-10-07,haproxy,0
2015-10-07,mysql,121
2015-10-07,postgresql,26
2015-10-07,oracle,306
2015-10-07,memcache,0
2015-10-07,redis,3
2015-10-07,jenkins,24
2015-10-07,puppet,12
2015-10-07,chef,33
2015-10-07,salt,3
2015-10-07,cfengine,1
2015-10-07,ansible,8
2015-10-08,linux,349
2015-10-08,windows,569
2015-10-08,perl,74
2015-10-08,python,81
2015-10-08,ruby,27
2015-10-08,ccna,30
2015-10-08,cissp,9
2015-10-08,lpic,1
2015-10-08,linux perl,43
2015-10-08,linux python,44
2015-10-08,linux ruby,20
2015-10-08,shell,57
2015-10-08,bash,52
2015-10-08,zabbix,7
2015-10-08,nagios,8
2015-10-08,icinga,0
2015-10-08,cluster,39
2015-10-08,bind,9
2015-10-08,apache,65
2015-10-08,nginx,3
2015-10-08,lighttpd,0
2015-10-08,varnish,2010
2015-10-08,haproxy,0
2015-10-08,mysql,114
2015-10-08,postgresql,25
2015-10-08,oracle,280
2015-10-08,memcache,0
2015-10-08,redis,2
2015-10-08,jenkins,26
2015-10-08,puppet,13
2015-10-08,chef,33
2015-10-08,salt,3
2015-10-08,cfengine,1
2015-10-08,ansible,8
2015-10-09,linux,355
2015-10-09,windows,572
2015-10-09,perl,75
2015-10-09,python,79
2015-10-09,ruby,27
2015-10-09,ccna,31
2015-10-09,cissp,10
2015-10-09,lpic,1
2015-10-09,linux perl,45
2015-10-09,linux python,44
2015-10-09,linux ruby,20
2015-10-09,shell,59
2015-10-09,bash,52
2015-10-09,zabbix,8
2015-10-09,nagios,8
2015-10-09,icinga,0
2015-10-09,cluster,37
2015-10-09,bind,8
2015-10-09,apache,64
2015-10-09,nginx,2
2015-10-09,lighttpd,0
2015-10-09,varnish,2013
2015-10-09,haproxy,0
2015-10-09,mysql,117
2015-10-09,postgresql,28
2015-10-09,oracle,288
2015-10-09,memcache,0
2015-10-09,redis,2
2015-10-09,jenkins,29
2015-10-09,puppet,12
2015-10-09,chef,34
2015-10-09,salt,3
2015-10-09,cfengine,0
2015-10-09,ansible,8
2015-10-10,linux,342
2015-10-10,windows,538
2015-10-10,perl,74
2015-10-10,python,79
2015-10-10,ruby,27
2015-10-10,ccna,31
2015-10-10,cissp,10
2015-10-10,lpic,1
2015-10-10,linux perl,44
2015-10-10,linux python,44
2015-10-10,linux ruby,20
2015-10-10,shell,57
2015-10-10,bash,49
2015-10-10,zabbix,8
2015-10-10,nagios,7
2015-10-10,icinga,0
2015-10-10,cluster,37
2015-10-10,bind,8
2015-10-10,apache,63
2015-10-10,nginx,2
2015-10-10,lighttpd,0
2015-10-10,varnish,1936
2015-10-10,haproxy,0
2015-10-10,mysql,110
2015-10-10,postgresql,27
2015-10-10,oracle,289
2015-10-10,memcache,0
2015-10-10,redis,1
2015-10-10,jenkins,29
2015-10-10,puppet,12
2015-10-10,chef,33
2015-10-10,salt,3
2015-10-10,cfengine,0
2015-10-10,ansible,7
2015-10-11,linux,336
2015-10-11,windows,526
2015-10-11,perl,70
2015-10-11,python,76
2015-10-11,ruby,27
2015-10-11,ccna,30
2015-10-11,cissp,9
2015-10-11,lpic,1
2015-10-11,linux perl,43
2015-10-11,linux python,43
2015-10-11,linux ruby,20
2015-10-11,shell,57
2015-10-11,bash,47
2015-10-11,zabbix,8
2015-10-11,nagios,6
2015-10-11,icinga,0
2015-10-11,cluster,35
2015-10-11,bind,8
2015-10-11,apache,63
2015-10-11,nginx,2
2015-10-11,lighttpd,0
2015-10-11,varnish,1881
2015-10-11,haproxy,0
2015-10-11,mysql,108
2015-10-11,postgresql,27
2015-10-11,oracle,279
2015-10-11,memcache,0
2015-10-11,redis,1
2015-10-11,jenkins,28
2015-10-11,puppet,12
2015-10-11,chef,33
2015-10-11,salt,3
2015-10-11,cfengine,0
2015-10-11,ansible,7
2015-10-12,linux,368
2015-10-12,windows,559
2015-10-12,perl,70
2015-10-12,python,76
2015-10-12,ruby,28
2015-10-12,ccna,31
2015-10-12,cissp,8
2015-10-12,lpic,1
2015-10-12,linux perl,44
2015-10-12,linux python,44
2015-10-12,linux ruby,21
2015-10-12,shell,54
2015-10-12,bash,47
2015-10-12,zabbix,9
2015-10-12,nagios,6
2015-10-12,icinga,0
2015-10-12,cluster,35
2015-10-12,bind,9
2015-10-12,apache,62
2015-10-12,nginx,2
2015-10-12,lighttpd,0
2015-10-12,varnish,1923
2015-10-12,haproxy,0
2015-10-12,mysql,110
2015-10-12,postgresql,28
2015-10-12,oracle,309
2015-10-12,memcache,0
2015-10-12,redis,3
2015-10-12,jenkins,30
2015-10-12,puppet,12
2015-10-12,chef,30
2015-10-12,salt,3
2015-10-12,cfengine,0
2015-10-12,ansible,7
2015-10-13,linux,375
2015-10-13,windows,565
2015-10-13,perl,73
2015-10-13,python,78
2015-10-13,ruby,28
2015-10-13,ccna,33
2015-10-13,cissp,9
2015-10-13,lpic,1
2015-10-13,linux perl,45
2015-10-13,linux python,45
2015-10-13,linux ruby,21
2015-10-13,shell,55
2015-10-13,bash,50
2015-10-13,zabbix,9
2015-10-13,nagios,6
2015-10-13,icinga,0
2015-10-13,cluster,36
2015-10-13,bind,9
2015-10-13,apache,64
2015-10-13,nginx,2
2015-10-13,lighttpd,0
2015-10-13,varnish,1952
2015-10-13,haproxy,0
2015-10-13,mysql,120
2015-10-13,postgresql,28
2015-10-13,oracle,321
2015-10-13,memcache,1
2015-10-13,redis,4
2015-10-13,jenkins,30
2015-10-13,puppet,12
2015-10-13,chef,30
2015-10-13,salt,3
2015-10-13,cfengine,0
2015-10-13,ansible,7
2015-10-14,linux,386
2015-10-14,windows,584
2015-10-14,perl,74
2015-10-14,python,78
2015-10-14,ruby,31
2015-10-14,ccna,34
2015-10-14,cissp,9
2015-10-14,lpic,1
2015-10-14,linux perl,45
2015-10-14,linux python,45
2015-10-14,linux ruby,24
2015-10-14,shell,58
2015-10-14,bash,52
2015-10-14,zabbix,9
2015-10-14,nagios,6
2015-10-14,icinga,0
2015-10-14,cluster,35
2015-10-14,bind,9
2015-10-14,apache,64
2015-10-14,nginx,2
2015-10-14,lighttpd,0
2015-10-14,varnish,2030
2015-10-14,haproxy,0
2015-10-14,mysql,118
2015-10-14,postgresql,30
2015-10-14,oracle,330
2015-10-14,memcache,1
2015-10-14,redis,5
2015-10-14,jenkins,30
2015-10-14,puppet,13
2015-10-14,chef,31
2015-10-14,salt,3
2015-10-14,cfengine,0
2015-10-14,ansible,7
2015-10-15,linux,378
2015-10-15,windows,571
2015-10-15,perl,71
2015-10-15,python,76
2015-10-15,ruby,25
2015-10-15,ccna,33
2015-10-15,cissp,8
2015-10-15,lpic,1
2015-10-15,linux perl,45
2015-10-15,linux python,45
2015-10-15,linux ruby,21
2015-10-15,shell,58
2015-10-15,bash,51
2015-10-15,zabbix,10
2015-10-15,nagios,5
2015-10-15,icinga,0
2015-10-15,cluster,34
2015-10-15,bind,9
2015-10-15,apache,60
2015-10-15,nginx,2
2015-10-15,lighttpd,0
2015-10-15,varnish,2041
2015-10-15,haproxy,0
2015-10-15,mysql,110
2015-10-15,postgresql,30
2015-10-15,oracle,311
2015-10-15,memcache,1
2015-10-15,redis,5
2015-10-15,jenkins,30
2015-10-15,puppet,11
2015-10-15,chef,26
2015-10-15,salt,3
2015-10-15,cfengine,0
2015-10-15,ansible,7
2015-10-16,linux,376
2015-10-16,windows,571
2015-10-16,perl,72
2015-10-16,python,78
2015-10-16,ruby,27
2015-10-16,ccna,34
2015-10-16,cissp,8
2015-10-16,lpic,1
2015-10-16,linux perl,44
2015-10-16,linux python,44
2015-10-16,linux ruby,23
2015-10-16,shell,58
2015-10-16,bash,52
2015-10-16,zabbix,10
2015-10-16,nagios,6
2015-10-16,icinga,0
2015-10-16,cluster,36
2015-10-16,bind,11
2015-10-16,apache,60
2015-10-16,nginx,3
2015-10-16,lighttpd,0
2015-10-16,varnish,2055
2015-10-16,haproxy,0
2015-10-16,mysql,112
2015-10-16,postgresql,31
2015-10-16,oracle,316
2015-10-16,memcache,1
2015-10-16,redis,5
2015-10-16,jenkins,33
2015-10-16,puppet,11
2015-10-16,chef,25
2015-10-16,salt,3
2015-10-16,cfengine,0
2015-10-16,ansible,7
2015-10-17,linux,357
2015-10-17,windows,545
2015-10-17,perl,68
2015-10-17,python,75
2015-10-17,ruby,24
2015-10-17,ccna,32
2015-10-17,cissp,8
2015-10-17,lpic,1
2015-10-17,linux perl,41
2015-10-17,linux python,42
2015-10-17,linux ruby,20
2015-10-17,shell,52
2015-10-17,bash,49
2015-10-17,zabbix,8
2015-10-17,nagios,5
2015-10-17,icinga,0
2015-10-17,cluster,36
2015-10-17,bind,10
2015-10-17,apache,54
2015-10-17,nginx,3
2015-10-17,lighttpd,0
2015-10-17,varnish,1965
2015-10-17,haproxy,0
2015-10-17,mysql,100
2015-10-17,postgresql,26
2015-10-17,oracle,300
2015-10-17,memcache,1
2015-10-17,redis,5
2015-10-17,jenkins,31
2015-10-17,puppet,11
2015-10-17,chef,24
2015-10-17,salt,3
2015-10-17,cfengine,0
2015-10-17,ansible,7
2015-10-18,linux,349
2015-10-18,windows,533
2015-10-18,perl,67
2015-10-18,python,74
2015-10-18,ruby,24
2015-10-18,ccna,31
2015-10-18,cissp,8
2015-10-18,lpic,1
2015-10-18,linux perl,40
2015-10-18,linux python,41
2015-10-18,linux ruby,20
2015-10-18,shell,52
2015-10-18,bash,48
2015-10-18,zabbix,8
2015-10-18,nagios,5
2015-10-18,icinga,0
2015-10-18,cluster,33
2015-10-18,bind,10
2015-10-18,apache,54
2015-10-18,nginx,3
2015-10-18,lighttpd,0
2015-10-18,varnish,1873
2015-10-18,haproxy,0
2015-10-18,mysql,99
2015-10-18,postgresql,25
2015-10-18,oracle,295
2015-10-18,memcache,1
2015-10-18,redis,4
2015-10-18,jenkins,31
2015-10-18,puppet,11
2015-10-18,chef,24
2015-10-18,salt,3
2015-10-18,cfengine,0
2015-10-18,ansible,7
2015-10-19,linux,356
2015-10-19,windows,558
2015-10-19,perl,66
2015-10-19,python,74
2015-10-19,ruby,25
2015-10-19,ccna,30
2015-10-19,cissp,8
2015-10-19,lpic,1
2015-10-19,linux perl,39
2015-10-19,linux python,41
2015-10-19,linux ruby,20
2015-10-19,shell,49
2015-10-19,bash,49
2015-10-19,zabbix,9
2015-10-19,nagios,5
2015-10-19,icinga,0
2015-10-19,cluster,35
2015-10-19,bind,10
2015-10-19,apache,55
2015-10-19,nginx,3
2015-10-19,lighttpd,0
2015-10-19,varnish,1949
2015-10-19,haproxy,0
2015-10-19,mysql,109
2015-10-19,postgresql,27
2015-10-19,oracle,305
2015-10-19,memcache,1
2015-10-19,redis,4
2015-10-19,jenkins,32
2015-10-19,puppet,11
2015-10-19,chef,25
2015-10-19,salt,4
2015-10-19,cfengine,0
2015-10-19,ansible,7
2015-10-20,linux,358
2015-10-20,windows,579
2015-10-20,perl,68
2015-10-20,python,73
2015-10-20,ruby,25
2015-10-20,ccna,31
2015-10-20,cissp,8
2015-10-20,lpic,1
2015-10-20,linux perl,40
2015-10-20,linux python,40
2015-10-20,linux ruby,20
2015-10-20,shell,49
2015-10-20,bash,52
2015-10-20,zabbix,8
2015-10-20,nagios,5
2015-10-20,icinga,0
2015-10-20,cluster,35
2015-10-20,bind,11
2015-10-20,apache,56
2015-10-20,nginx,3
2015-10-20,lighttpd,0
2015-10-20,varnish,1997
2015-10-20,haproxy,0
2015-10-20,mysql,109
2015-10-20,postgresql,26
2015-10-20,oracle,296
2015-10-20,memcache,1
2015-10-20,redis,4
2015-10-20,jenkins,32
2015-10-20,puppet,11
2015-10-20,chef,26
2015-10-20,salt,4
2015-10-20,cfengine,0
2015-10-20,ansible,7
2015-10-21,linux,363
2015-10-21,windows,579
2015-10-21,perl,68
2015-10-21,python,74
2015-10-21,ruby,25
2015-10-21,ccna,33
2015-10-21,cissp,8
2015-10-21,lpic,1
2015-10-21,linux perl,40
2015-10-21,linux python,40
2015-10-21,linux ruby,20
2015-10-21,shell,48
2015-10-21,bash,53
2015-10-21,zabbix,7
2015-10-21,nagios,5
2015-10-21,icinga,0
2015-10-21,cluster,37
2015-10-21,bind,12
2015-10-21,apache,58
2015-10-21,nginx,3
2015-10-21,lighttpd,0
2015-10-21,varnish,2033
2015-10-21,haproxy,0
2015-10-21,mysql,111
2015-10-21,postgresql,26
2015-10-21,oracle,307
2015-10-21,memcache,2
2015-10-21,redis,5
2015-10-21,jenkins,35
2015-10-21,puppet,11
2015-10-21,chef,26
2015-10-21,salt,4
2015-10-21,cfengine,0
2015-10-21,ansible,7
2015-10-22,linux,358
2015-10-22,windows,570
2015-10-22,perl,66
2015-10-22,python,74
2015-10-22,ruby,25
2015-10-22,ccna,33
2015-10-22,cissp,8
2015-10-22,lpic,0
2015-10-22,linux perl,38
2015-10-22,linux python,37
2015-10-22,linux ruby,20
2015-10-22,shell,51
2015-10-22,bash,51
2015-10-22,zabbix,6
2015-10-22,nagios,5
2015-10-22,icinga,0
2015-10-22,cluster,34
2015-10-22,bind,13
2015-10-22,apache,59
2015-10-22,nginx,4
2015-10-22,lighttpd,0
2015-10-22,varnish,1
2015-10-22,haproxy,1
2015-10-22,mysql,113
2015-10-22,postgresql,27
2015-10-22,oracle,301
2015-10-22,memcache,2
2015-10-22,redis,5
2015-10-22,jenkins,34
2015-10-22,puppet,11
2015-10-22,chef,25
2015-10-22,salt,3
2015-10-22,cfengine,0
2015-10-22,ansible,7
2015-10-23,linux,354
2015-10-23,windows,576
2015-10-23,perl,64
2015-10-23,python,72
2015-10-23,ruby,23
2015-10-23,ccna,34
2015-10-23,cissp,9
2015-10-23,lpic,0
2015-10-23,linux perl,38
2015-10-23,linux python,36
2015-10-23,linux ruby,19
2015-10-23,shell,49
2015-10-23,bash,52
2015-10-23,zabbix,6
2015-10-23,nagios,5
2015-10-23,icinga,0
2015-10-23,cluster,31
2015-10-23,bind,13
2015-10-23,apache,60
2015-10-23,nginx,4
2015-10-23,lighttpd,0
2015-10-23,varnish,1
2015-10-23,haproxy,1
2015-10-23,mysql,112
2015-10-23,postgresql,27
2015-10-23,oracle,291
2015-10-23,memcache,2
2015-10-23,redis,5
2015-10-23,jenkins,34
2015-10-23,puppet,11
2015-10-23,chef,25
2015-10-23,salt,3
2015-10-23,cfengine,0
2015-10-23,ansible,7
2015-10-24,linux,339
2015-10-24,windows,549
2015-10-24,perl,61
2015-10-24,python,71
2015-10-24,ruby,23
2015-10-24,ccna,34
2015-10-24,cissp,9
2015-10-24,lpic,0
2015-10-24,linux perl,37
2015-10-24,linux python,35
2015-10-24,linux ruby,19
2015-10-24,shell,45
2015-10-24,bash,50
2015-10-24,zabbix,5
2015-10-24,nagios,5
2015-10-24,icinga,0
2015-10-24,cluster,29
2015-10-24,bind,13
2015-10-24,apache,58
2015-10-24,nginx,4
2015-10-24,lighttpd,0
2015-10-24,varnish,1
2015-10-24,haproxy,1
2015-10-24,mysql,104
2015-10-24,postgresql,27
2015-10-24,oracle,279
2015-10-24,memcache,2
2015-10-24,redis,5
2015-10-24,jenkins,34
2015-10-24,puppet,11
2015-10-24,chef,25
2015-10-24,salt,3
2015-10-24,cfengine,0
2015-10-24,ansible,7
2015-10-25,linux,326
2015-10-25,windows,543
2015-10-25,perl,54
2015-10-25,python,68
2015-10-25,ruby,22
2015-10-25,ccna,32
2015-10-25,cissp,9
2015-10-25,lpic,0
2015-10-25,linux perl,31
2015-10-25,linux python,33
2015-10-25,linux ruby,18
2015-10-25,shell,40
2015-10-25,bash,50
2015-10-25,zabbix,5
2015-10-25,nagios,4
2015-10-25,icinga,0
2015-10-25,cluster,28
2015-10-25,bind,13
2015-10-25,apache,57
2015-10-25,nginx,4
2015-10-25,lighttpd,0
2015-10-25,varnish,1
2015-10-25,haproxy,1
2015-10-25,mysql,103
2015-10-25,postgresql,27
2015-10-25,oracle,275
2015-10-25,memcache,2
2015-10-25,redis,5
2015-10-25,jenkins,33
2015-10-25,puppet,11
2015-10-25,chef,23
2015-10-25,salt,3
2015-10-25,cfengine,0
2015-10-25,ansible,6
2015-10-26,linux,332
2015-10-26,windows,549
2015-10-26,perl,58
2015-10-26,python,69
2015-10-26,ruby,22
2015-10-26,ccna,32
2015-10-26,cissp,9
2015-10-26,lpic,0
2015-10-26,linux perl,32
2015-10-26,linux python,33
2015-10-26,linux ruby,18
2015-10-26,shell,41
2015-10-26,bash,49
2015-10-26,zabbix,5
2015-10-26,nagios,4
2015-10-26,icinga,0
2015-10-26,cluster,30
2015-10-26,bind,12
2015-10-26,apache,53
2015-10-26,nginx,4
2015-10-26,lighttpd,0
2015-10-26,varnish,1
2015-10-26,haproxy,1
2015-10-26,mysql,97
2015-10-26,postgresql,24
2015-10-26,oracle,263
2015-10-26,memcache,2
2015-10-26,redis,4
2015-10-26,jenkins,33
2015-10-26,puppet,11
2015-10-26,chef,21
2015-10-26,salt,3
2015-10-26,cfengine,0
2015-10-26,ansible,6
2015-10-27,linux,343
2015-10-27,windows,572
2015-10-27,perl,62
2015-10-27,python,70
2015-10-27,ruby,23
2015-10-27,ccna,31
2015-10-27,cissp,9
2015-10-27,lpic,0
2015-10-27,linux perl,34
2015-10-27,linux python,34
2015-10-27,linux ruby,19
2015-10-27,shell,41
2015-10-27,bash,49
2015-10-27,zabbix,5
2015-10-27,nagios,4
2015-10-27,icinga,0
2015-10-27,cluster,33
2015-10-27,bind,12
2015-10-27,apache,56
2015-10-27,nginx,4
2015-10-27,lighttpd,0
2015-10-27,varnish,1
2015-10-27,haproxy,1
2015-10-27,mysql,97
2015-10-27,postgresql,25
2015-10-27,oracle,265
2015-10-27,memcache,2
2015-10-27,redis,4
2015-10-27,jenkins,34
2015-10-27,puppet,11
2015-10-27,chef,22
2015-10-27,salt,3
2015-10-27,cfengine,0
2015-10-27,ansible,6
2015-10-28,linux,346
2015-10-28,windows,577
2015-10-28,perl,66
2015-10-28,python,72
2015-10-28,ruby,23
2015-10-28,ccna,32
2015-10-28,cissp,9
2015-10-28,lpic,0
2015-10-28,linux perl,36
2015-10-28,linux python,36
2015-10-28,linux ruby,19
2015-10-28,shell,44
2015-10-28,bash,50
2015-10-28,zabbix,5
2015-10-28,nagios,4
2015-10-28,icinga,0
2015-10-28,cluster,34
2015-10-28,bind,12
2015-10-28,apache,56
2015-10-28,nginx,3
2015-10-28,lighttpd,0
2015-10-28,varnish,1
2015-10-28,haproxy,1
2015-10-28,mysql,94
2015-10-28,postgresql,24
2015-10-28,oracle,266
2015-10-28,memcache,2
2015-10-28,redis,4
2015-10-28,jenkins,34
2015-10-28,puppet,12
2015-10-28,chef,22
2015-10-28,salt,3
2015-10-28,cfengine,0
2015-10-28,ansible,6
2015-10-29,linux,346
2015-10-29,windows,581
2015-10-29,perl,65
2015-10-29,python,72
2015-10-29,ruby,23
2015-10-29,ccna,33
2015-10-29,cissp,10
2015-10-29,lpic,0
2015-10-29,linux perl,37
2015-10-29,linux python,36
2015-10-29,linux ruby,19
2015-10-29,shell,44
2015-10-29,bash,50
2015-10-29,zabbix,4
2015-10-29,nagios,4
2015-10-29,icinga,0
2015-10-29,cluster,35
2015-10-29,bind,11
2015-10-29,apache,55
2015-10-29,nginx,3
2015-10-29,lighttpd,0
2015-10-29,varnish,1
2015-10-29,haproxy,1
2015-10-29,mysql,80
2015-10-29,postgresql,23
2015-10-29,oracle,288
2015-10-29,memcache,2
2015-10-29,redis,4
2015-10-29,jenkins,34
2015-10-29,puppet,12
2015-10-29,chef,21
2015-10-29,salt,3
2015-10-29,cfengine,0
2015-10-29,ansible,6
2015-10-30,linux,338
2015-10-30,windows,578
2015-10-30,perl,63
2015-10-30,python,69
2015-10-30,ruby,21
2015-10-30,ccna,32
2015-10-30,cissp,10
2015-10-30,lpic,0
2015-10-30,linux perl,35
2015-10-30,linux python,35
2015-10-30,linux ruby,18
2015-10-30,shell,44
2015-10-30,bash,48
2015-10-30,zabbix,4
2015-10-30,nagios,5
2015-10-30,icinga,0
2015-10-30,cluster,34
2015-10-30,bind,8
2015-10-30,apache,50
2015-10-30,nginx,3
2015-10-30,lighttpd,0
2015-10-30,varnish,1
2015-10-30,haproxy,1
2015-10-30,mysql,94
2015-10-30,postgresql,24
2015-10-30,oracle,286
2015-10-30,memcache,2
2015-10-30,redis,6
2015-10-30,jenkins,35
2015-10-30,puppet,11
2015-10-30,chef,20
2015-10-30,salt,3
2015-10-30,cfengine,0
2015-10-30,ansible,6
2015-10-31,linux,328
2015-10-31,windows,556
2015-10-31,perl,63
2015-10-31,python,67
2015-10-31,ruby,20
2015-10-31,ccna,32
2015-10-31,cissp,10
2015-10-31,lpic,0
2015-10-31,linux perl,35
2015-10-31,linux python,35
2015-10-31,linux ruby,17
2015-10-31,shell,45
2015-10-31,bash,47
2015-10-31,zabbix,4
2015-10-31,nagios,4
2015-10-31,icinga,0
2015-10-31,cluster,32
2015-10-31,bind,7
2015-10-31,apache,49
2015-10-31,nginx,3
2015-10-31,lighttpd,0
2015-10-31,varnish,1
2015-10-31,haproxy,1
2015-10-31,mysql,87
2015-10-31,postgresql,24
2015-10-31,oracle,277
2015-10-31,memcache,2
2015-10-31,redis,6
2015-10-31,jenkins,33
2015-10-31,puppet,9
2015-10-31,chef,18
2015-10-31,salt,3
2015-10-31,cfengine,0
2015-10-31,ansible,5
2015-11-01,linux,326
2015-11-01,windows,556
2015-11-01,perl,63
2015-11-01,python,67
2015-11-01,ruby,20
2015-11-01,ccna,32
2015-11-01,cissp,10
2015-11-01,lpic,0
2015-11-01,linux perl,35
2015-11-01,linux python,35
2015-11-01,linux ruby,17
2015-11-01,shell,45
2015-11-01,bash,47
2015-11-01,zabbix,4
2015-11-01,nagios,4
2015-11-01,icinga,0
2015-11-01,cluster,32
2015-11-01,bind,7
2015-11-01,apache,49
2015-11-01,nginx,3
2015-11-01,lighttpd,0
2015-11-01,varnish,1
2015-11-01,haproxy,1
2015-11-01,mysql,87
2015-11-01,postgresql,24
2015-11-01,oracle,275
2015-11-01,memcache,2
2015-11-01,redis,6
2015-11-01,jenkins,33
2015-11-01,puppet,9
2015-11-01,chef,18
2015-11-01,salt,3
2015-11-01,cfengine,0
2015-11-01,ansible,5
2015-11-03,linux,312
2015-11-03,windows,567
2015-11-03,perl,61
2015-11-03,python,67
2015-11-03,ruby,20
2015-11-03,ccna,31
2015-11-03,cissp,9
2015-11-03,lpic,0
2015-11-03,linux perl,34
2015-11-03,linux python,37
2015-11-03,linux ruby,18
2015-11-03,shell,48
2015-11-03,bash,42
2015-11-03,zabbix,4
2015-11-03,nagios,6
2015-11-03,icinga,0
2015-11-03,cluster,30
2015-11-03,bind,8
2015-11-03,apache,43
2015-11-03,nginx,3
2015-11-03,lighttpd,0
2015-11-03,varnish,1
2015-11-03,haproxy,1
2015-11-03,mysql,86
2015-11-03,postgresql,22
2015-11-03,oracle,272
2015-11-03,memcache,2
2015-11-03,redis,6
2015-11-03,jenkins,31
2015-11-03,puppet,11
2015-11-03,chef,18
2015-11-03,salt,3
2015-11-03,cfengine,0
2015-11-03,ansible,6
2015-11-04,linux,327
2015-11-04,windows,588
2015-11-04,perl,66
2015-11-04,python,72
2015-11-04,ruby,21
2015-11-04,ccna,33
2015-11-04,cissp,12
2015-11-04,lpic,0
2015-11-04,linux perl,36
2015-11-04,linux python,39
2015-11-04,linux ruby,18
2015-11-04,shell,52
2015-11-04,bash,42
2015-11-04,zabbix,3
2015-11-04,nagios,6
2015-11-04,icinga,0
2015-11-04,cluster,33
2015-11-04,bind,11
2015-11-04,apache,47
2015-11-04,nginx,3
2015-11-04,lighttpd,0
2015-11-04,varnish,1
2015-11-04,haproxy,1
2015-11-04,mysql,90
2015-11-04,postgresql,23
2015-11-04,oracle,280
2015-11-04,memcache,2
2015-11-04,redis,6
2015-11-04,jenkins,31
2015-11-04,puppet,12
2015-11-04,chef,20
2015-11-04,salt,3
2015-11-04,cfengine,0
2015-11-04,ansible,6
2015-11-05,linux,344
2015-11-05,windows,599
2015-11-05,perl,66
2015-11-05,python,72
2015-11-05,ruby,21
2015-11-05,ccna,34
2015-11-05,cissp,12
2015-11-05,lpic,0
2015-11-05,linux perl,38
2015-11-05,linux python,40
2015-11-05,linux ruby,18
2015-11-05,shell,53
2015-11-05,bash,47
2015-11-05,zabbix,3
2015-11-05,nagios,6
2015-11-05,icinga,0
2015-11-05,cluster,35
2015-11-05,bind,12
2015-11-05,apache,51
2015-11-05,nginx,3
2015-11-05,lighttpd,0
2015-11-05,varnish,1
2015-11-05,haproxy,1
2015-11-05,mysql,94
2015-11-05,postgresql,24
2015-11-05,oracle,270
2015-11-05,memcache,2
2015-11-05,redis,6
2015-11-05,jenkins,31
2015-11-05,puppet,12
2015-11-05,chef,21
2015-11-05,salt,3
2015-11-05,cfengine,0
2015-11-05,ansible,6
2015-11-06,linux,355
2015-11-06,windows,605
2015-11-06,perl,66
2015-11-06,python,72
2015-11-06,ruby,20
2015-11-06,ccna,38
2015-11-06,cissp,12
2015-11-06,lpic,0
2015-11-06,linux perl,39
2015-11-06,linux python,42
2015-11-06,linux ruby,17
2015-11-06,shell,55
2015-11-06,bash,49
2015-11-06,zabbix,3
2015-11-06,nagios,5
2015-11-06,icinga,0
2015-11-06,cluster,34
2015-11-06,bind,12
2015-11-06,apache,54
2015-11-06,nginx,3
2015-11-06,lighttpd,0
2015-11-06,varnish,1
2015-11-06,haproxy,1
2015-11-06,mysql,97
2015-11-06,postgresql,25
2015-11-06,oracle,276
2015-11-06,memcache,2
2015-11-06,redis,7
2015-11-06,jenkins,30
2015-11-06,puppet,12
2015-11-06,chef,21
2015-11-06,salt,3
2015-11-06,cfengine,0
2015-11-06,ansible,5
2015-11-07,linux,348
2015-11-07,windows,588
2015-11-07,perl,66
2015-11-07,python,71
2015-11-07,ruby,20
2015-11-07,ccna,37
2015-11-07,cissp,12
2015-11-07,lpic,0
2015-11-07,linux perl,39
2015-11-07,linux python,42
2015-11-07,linux ruby,17
2015-11-07,shell,54
2015-11-07,bash,49
2015-11-07,zabbix,3
2015-11-07,nagios,5
2015-11-07,icinga,0
2015-11-07,cluster,34
2015-11-07,bind,12
2015-11-07,apache,51
2015-11-07,nginx,3
2015-11-07,lighttpd,0
2015-11-07,varnish,1
